#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

# Miscellaneous
#####

# Needed for Celtic pagan religion feature (on_action_events 670)
#CIRCLE_OF_DRUIDS;[Player.GetCollegeName];[d_celtic_pagan_reformed.Holder.GetCollegeName];[d_celtic_pagan_reformed.Holder.GetCollegeName];;[d_celtic_pagan_reformed.Holder.GetCollegeName];;;;;;;;;x
CIRCLE_DRUID_VOTE;Vote:;Vote:;Wählt:;;Voto:;;;;;;;;;x
CAMPAIGN_FUND_SENIOR_DRUID;Campaign Fund;Fonds de campagne;Wahlkampffonds;;Fondos de Campaña;;;;;;;;;x
CAMPAIGN_FUND_SENIOR_DRUID_TOOLTIP;Money in the Campaign Fund will increase your influence with the Circle and make your candidate more likely to be elected the next Senior Druid. You can freely adjust the amount until the next Senior Druid is elected, when the Fund will be used up in the election campaign.;L'argent du fonds de campagne sert à accroître l'influence d'un candidat auprès du Cercle et ainsi augmenter ses chances d'être élu Druide Senior.\nVous pouvez ajuster librement ce montant jusqu'à l'élection du prochain Druide Senior, moment auquel votre fonds de campagne sera intégralement utilisé.;Das Geld in der Wahlkampfkasse steigert Euren Einfluss beim Kreis, sodass Euer Kandidat bessere Chancen auf die Wahl zum Chef-Druide hat. Ihr könnt den Betrag bis zum Zeitpunkt, an dem der Chef-Druide gewählt wird, frei verändern. Bei der Wahl wird der Betrag verbraucht.;;El dinero del Fondo para la campaña aumenta vuestra influencia con el Circulo y aumenta las probabilidades de que vuestro candidato sea elegido el próximo Druida Mayor. Podéis ajustar libremente la cantidad hasta que se elija al próximo Druida Mayor, cuando se invertirá el Fondo en la campaña de electoral.;;;;;;;;;x
ARCH_DRUID_LOC;Archdruid;Archidruide;Erzdruide;;Arzodruida;;;;;;;;;x # Refuses to work with dynamic localisation
#ARCH_DRUID_LOC;[From.GetArchDruidLoc];[d_celtic_pagan_reformed.RelHead.GetArchDruidLoc];[Root.GetArchDruidLoc];;[d_celtic_pagan_reformed.Holder.GetArchDruidLoc];;;;;;;;;x
ELDER_DRUID;Elder Druid;Druide Aîné;Älterer Druide;;Druida Anciano;;;;;;;;;x # Refuses to work with dynamic localisation
#ELDER_DRUID;[GetElderDruidMaleFemale];[GetElderDruidMaleFemale];[GetElderDruidMaleFemale];;[GetElderDruidMaleFemale];;;;;;;;;x
ElderDruidMaleFemale_Male;Elder Druid;Druide Aîné;Älterer Druide;;Druida Anciano;;;;;;;;;x
ElderDruidMaleFemale_Female;Elder Druidess;Druidesse Aînée;Ältere Druidin;;Druidesa Anciana;;;;;;;;;x
ELDER_DRUID_tooltip;The next Archdruid;Le prochain Archidruide;Der nächste Erzdruide;;El próximo Arzoduida;;;;;;;;;x
title_senior_druid;Senior Druid;Druide Senior;Chef-Druide;;Druida Mayor;;;;;;;;;x # Refuses to work with dynamic localisation
#title_senior_druid;[GetSeniorDruidMaleFemale];[Root.GetSeniorDruidMaleFemale];[Root.GetSeniorDruidMaleFemale];;[Root.GetSeniorDruidMaleFemale];;;;;;;;;x
GetSeniorDruidMaleFemale_Male;Senior Druid;Druide Senior;Chef-Druide;;Druida Mayor;;;;;;;;;x
GetSeniorDruidMaleFemale_Female;Senior Druidess;Druidesse Seniore;Chef-Druidin;;Druidesa Mayor;;;;;;;;;x
best_candidate_title_senior_druid;My most senior Druid;Mon plus senior Druide;Mein ältester Druide;;Mi Druida más senior;;;;;;;;;x # Refuses to work with dynamic localisation
#best_candidate_title_senior_druid;My most senior [GetDruidMaleFemale];Mon plus senior Druide;Mein ältester Druide;;Mi Druida más senior;;;;;;;;;x
best_candidate_title_senior_druid_tooltip;Of all the Druids in my realm, this one is most likely to enter the Circle of Druids;De tout les Druides de mon royaume, c'est celui qui a le plus de chance d'entrer dans le Cercle des Druides;;;;;;;;;;;;x
expected_next_title_senior_druid;Expected next Senior Druid;Prochain Senior Druide attendu;;;;;;;;;;;;x # Refuses to work with dynamic localisation
#expected_next_title_senior_druid;Expected next Senior [GetDruidMaleFemale];Prochain Senior Druide attendu;;;;;;;;;;;;x
expected_next_title_senior_druid_tooltip;This druid is probably the next member of the Circle, once a position becomes available;Ce druide est probablement le prochain membre du Cercle, dés qu'un siège sera vacant.;;;;;;;;;;;;x

# Job titles
job_spiritual_celtic_pagan;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
job_spiritual_celtic_pagan_reformed;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
job_spiritual_female_celtic_pagan;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
job_spiritual_female_celtic_pagan_reformed;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
city_job_spiritual_celtic_pagan;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
city_job_spiritual_celtic_pagan_reformed;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
city_job_spiritual_female_celtic_pagan;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
city_job_spiritual_female_celtic_pagan_reformed;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
nomad_job_spiritual_celtic_pagan;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
nomad_job_spiritual_celtic_pagan_reformed;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
nomad_job_spiritual_female_celtic_pagan;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
nomad_job_spiritual_female_celtic_pagan_reformed;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
tribal_job_spiritual_celtic_pagan;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
tribal_job_spiritual_celtic_pagan_reformed;Fáidh;Fáidh;Fáidh;;Fáidh;;;;;;;;;x
tribal_job_spiritual_female_celtic_pagan;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x
tribal_job_spiritual_female_celtic_pagan_reformed;Banfháidh;Banfháidh;Banfháidh;;Banfháidh;;;;;;;;;x

# Landed titles
temple_baron_celtic_pagan;Druid;Druide;Druide;;Druida;;;;;;;;;x
temple_baron_celtic_pagan_reformed;Druid;Druide;Druide;;Druida;;;;;;;;;x
temple_baron_female_celtic_pagan;Druidess;Druidesse;Druidin;;Druidesa;;;;;;;;;x
temple_baron_female_celtic_pagan_reformed;Druidess;Druidesse;Druidin;;Druidesa;;;;;;;;;x

temple_barony_celtic_pagan;Sacred Grove;Bosquet sacré;Sakrales Hain;;Arboleda sagrada;;;;;;;;;x
temple_barony_celtic_pagan_reformed;Sacred Grove;Bosquet sacré;Sakrales Hain;;Arboleda sagrada;;;;;;;;;x
temple_barony_of_celtic_pagan;Sacred Grove of;Bosquet sacré de;Sakrales Hain von;;Arboleda sagrada de;;;;;;;;;x
temple_barony_of_celtic_pagan_reformed;Sacred Grove of;Bosquet sacré de;Sakrales Hain von;;Arboleda sagrada de;;;;;;;;;x

barony_celtic_pagan;Dún;;;;;;;;;x
barony_celtic_pagan_reformed;Dún;;;;;;;;;x
barony_of_celtic_pagan;Dún of;;;;;;;;;x
barony_of_celtic_pagan_reformed;Dún of;;;;;;;;;x

city_barony_celtic_pagan;Cathair;;;;;;;;;x
city_barony_celtic_pagan_reformed;Cathair;;;;;;;;;x
city_barony_of_celtic_pagan;Cathair of;;;;;;;;;x
city_barony_of_celtic_pagan_reformed;Cathair of;;;;;;;;;x

county_celtic_pagan;Baile;;;;;;;;;x
county_celtic_pagan_reformed;Baile;;;;;;;;;x
county_of_celtic_pagan;Baile of;;;;;;;;;x
county_of_celtic_pagan_reformed;Baile of;;;;;;;;;x

temple_count_celtic_pagan;Druid;Druide;Druide;;Druida;;;;;;;;;x
temple_count_celtic_pagan_reformed;Druid;Druide;Druide;;Druida;;;;;;;;;x
temple_count_female_celtic_pagan;Druidess;Druidesse;Druidin;;Druidesa;;;;;;;;;x
temple_count_female_celtic_pagan_reformed;Druidess;Druidesse;Druidin;;Druidesa;;;;;;;;;x

temple_county_celtic_pagan;Temple;Temple;Tempel;;Templo;;;;;;;;;x
temple_county_celtic_pagan_reformed;Temple;Temple;Tempel;;Templo;;;;;;;;;x
temple_county_of_celtic_pagan;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x
temple_county_of_celtic_pagan_reformed;Temple of;Temple de;Tempel von;;Templo de;;;;;;;;;x

temple_duke_celtic_pagan;Head Druid;Druide supérieur;Hauptdruide;;Cabeza Druidesa;;;;;;;;;x
temple_duke_celtic_pagan_reformed;Head Druid;Druide supérieur;Hauptdruide;;Cabeza Druidesa;;;;;;;;;x
temple_duke_female_celtic_pagan;Head Druidess;Druidesse Supérieure;Hauptdruidin;;Cabeza Druidesa;;;;;;;;;x
temple_duke_female_celtic_pagan_reformed;Head Druidess;Druidesse Supérieure;Hauptdruidin;;Cabeza Druidesa;;;;;;;;;x

tribal_duchy_celtic;Túath;Túath;Túath;;Túath;;;;;;;;;x
tribal_duchy_celtic_reformed;Túath;Túath;Túath;;Túath;;;;;;;;;x
tribal_duchy_of_celtic;Túath of;Túath de;Túath von;;Túath de;;;;;;;;;x
tribal_duchy_of_celtic_reformed;Túath of;Túath de;Túath von;;Túath de;;;;;;;;;x

kingdom_celtic_pagan;Rígdacht;Rígdacht;Rígdacht;;Rígdacht;;;;;;;;;x
kingdom_celtic_pagan_reformed;Rígdacht;Rígdacht;Rígdacht;;Rígdacht;;;;;;;;;x
kingdom_of_celtic_pagan;Rígdacht of;Rígdacht de;Rígdacht von;;Rígdacht de;;;;;;;;;x
kingdom_of_celtic_pagan_reformed;Rígdacht of;Rígdacht de;Rígdacht von;;Rígdacht de;;;;;;;;;x

temple_king_celtic_pagan;Great Druid;Grand Druide;Großdruide;;Gran Druida;;;;;;;;;x
temple_king_celtic_pagan_reformed;Great Druid;Grand Druide;Großdruide;;Gran Druida;;;;;;;;;x
temple_king_female_celtic_pagan;Great Druidess;Grande Druidesse;Großdruidin;;Gran Druidesa;;;;;;;;;x
temple_king_female_celtic_pagan_reformed;Great Druidess;Grande Druidesse;Großdruidin;;Gran Druidesa;;;;;;;;;x

temple_kingdom_celtic_pagan;Federation;Fédération;Föderation;;Federación;;;;;;;;;x
temple_kingdom_celtic_pagan_reformed;Federation;Fédération;Föderation;;Federación;;;;;;;;;x
temple_kingdom_of_celtic_pagan;Federation of;Fédération de;Föderation von;;Federación de;;;;;;;;;x
temple_kingdom_of_celtic_pagan_reformed;Federation of;Fédération de;Föderation von;;Federación de;;;;;;;;;x

temple_empire_celtic_pagan;Nation;Nation;Nation;;Nación;;;;;;;;;x
temple_empire_celtic_pagan_reformed;Nation;Nation;Nation;;Nación;;;;;;;;;x
temple_empire_of_celtic_pagan;Sacred Realm of;Sacré Domaine de;Sakrales Reich von;;Dominio Sagrado de;;;;;;;;;x
temple_empire_of_celtic_pagan_reformed;Sacred Realm of;Sacré Domaine de;Sakrales Reich von;;Dominio Sagrado de;;;;;;;;;x

# Artifacts
crown_celtic_fylkir;Crown of Oak;Couronne de chêne;Eichenkrone;;Corona de roble;;;;;;;;;x
crown_celtic_fylkir_desc;The sacred crown worn by the reigning Archdruid, head of the Gentlidecht faith.;La couronne sacrée portée par l'Archidruide régnant, chef de la foi de Gentlidecht.;Die heilige Krone des regierenden Erzdruiden, Oberhaupt des Gentlidecht-Glaubens.;;La corona sagrada llevada por el reinado Arzodruida, cabeza de la fe Gentlidecht.;;;;;;;;;x
