#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_PlusAmbitions_lifestyle_0019;You overhear some courtiers in [Root.Location.GetName] arguing about the war. The disagreement is clearly about how a ruler could best contribute to victory. When they see you, they immediately go quiet and leave...but afterwards, you decide you have your own answer to their issue.;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0019;By leading the armies into battle;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0019;By knowing what happens before the enemy;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0019;By keeping the armies fed and paid;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0019;By staying alive;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0020;Peace reigns in the [Root.TopLiege.PrimaryTitle.GetFullName], and for once you are left with nothing to do and no councillors vying for your personal attention. An unusual circumstance, to be sure, but one you can easily solve.;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0020;There are always matters of ruling to attend to;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0020;I shall call for a hunt in the nearby woods;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0020;Time for reading? That almost never happens;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0020;I will spend it with my loved ones;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0021;You are riding with attendants through [Root.Capital.GetName] when you hear a disturbance ahead. One of your men suggests that you steer around it, as it appears to be some kind of violent dispute in the market between merchants. Hopefully it does not get out of hand!;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0021;I will intervene and resolve their dispute;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0021;I will speak with the men and calm the situation;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0021;I will watch to see what's happening, and why;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0021;I have larger issues upon which to focus;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0022;Every time I think of my rival, [target_rival.GetTitledFirstNameNoRegnal], I wonder what I would do if [target_rival.GetSheHe] were here before me now, alone.;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0022;Find out what [target_rival.GetSheHe] has planned;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0022;Kill [target_rival.GetHerHim], if I could;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0022;Try to resolve our differences;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0022;There's no use indulging such fantasies;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0023;I can't stop thinking about my plot to [Root.GetPlot]. So many plans to make, but none of them seem to come to fruition fast enough!;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0023;Then I will make more plans;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0023;I will distract myself in the study;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0023;Time to busy myself at court;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0023;I will find a way! I must!;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0024;You spend an evening with [debater.GetTitledFirstNameNoRegnal] as [debater.GetSheHe] goes on at length about the importance of [debater.Religion.GetName] virtues. It turns into a lively debate, and one [debater.GetTitledFirstNameNoRegnal] seems insistent on winning!;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0024;Win a debate? Against me? Hah!;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0024;I'll skillfully steer us onto another topic;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0024;[debater.GetSheHeCap] can't win--I cheat;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0024;I'll let [debater.GetHerHim] win--this time;;;;;;;;;;;;;x

EVTDESC_PlusAmbitions_lifestyle_0025;A traveling merchant comes to [Root.Capital.GetName], and it appears he has quite an assortment of rare books to offer. He is naturally quite eager to show them to you, and gauge your interest.;;;;;;;;;;;;;x
EVTOPTA_PlusAmbitions_lifestyle_0025;I will take them all, if I can;;;;;;;;;;;;;x
EVTOPTB_PlusAmbitions_lifestyle_0025;Does he have anything on warfare?;;;;;;;;;;;;;x
EVTOPTC_PlusAmbitions_lifestyle_0025;A treatise on governance would be interesting;;;;;;;;;;;;;x
EVTOPTD_PlusAmbitions_lifestyle_0025;I would rather save my coin;;;;;;;;;;;;;x
