#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

##############################################
#
#	Skirmish tactics
#
##############################################

elephant_charge_tier_5;Elephant Charge - Devastating;;;;;;;;;;;;;x

approach_tier_1;Approach - Failed;;;;;;;;;;;;;x
approach_tier_2;Approach - Disorganised;;;;;;;;;;;;;x
approach_tier_3;Approach;;;;;;;;;;;;;x
approach_tier_4;Approach - Effective;;;;;;;;;;;;;x
approach_tier_5;Approach - Devastating;;;;;;;;;;;;;x

##############################################
#
# 	Melee tactics
#
##############################################

shieldwall_tier_1;Shieldwall - Failed;;;;;;;;;;;;;x
shieldwall_tier_2;Shieldwall - Disorganised;;;;;;;;;;;;;x
shieldwall_tier_3;Shieldwall;;;;;;;;;;;;;x
shieldwall_tier_4;Shieldwall - Effective;;;;;;;;;;;;;x
shieldwall_tier_5;Shieldwall - Devastating;;;;;;;;;;;;;x

advance_tier_1;Advance - Failed;;;;;;;;;;;;;x
advance_tier_2;Advance - Disorganised;;;;;;;;;;;;;x
advance_tier_3;Advance;;;;;;;;;;;;;x
advance_tier_4;Advance - Effective;;;;;;;;;;;;;x
advance_tier_5;Advance - Devastating;;;;;;;;;;;;;x

ambush_tier_1;Ambush - Failed;;;;;;;;;;;;;x
ambush_tier_2;Ambush - Disorganised;;;;;;;;;;;;;x
ambush_tier_3;Ambush;;;;;;;;;;;;;x
ambush_tier_4;Ambush - Effective;;;;;;;;;;;;;x
ambush_tier_5;Ambush - Devastating;;;;;;;;;;;;;x

hammer_and_anvil_tier_1;Hammer and Anvil - Failed;;;;;;;;;;;;;x
hammer_and_anvil_tier_2;Hammer and Anvil - Disorganised;;;;;;;;;;;;;x
hammer_and_anvil_tier_3;Hammer and Anvil;;;;;;;;;;;;;x
hammer_and_anvil_tier_4;Hammer and Anvil - Effective;;;;;;;;;;;;;x
hammer_and_anvil_tier_5;Hammer and Anvil - Devastating;;;;;;;;;;;;;x

single_envelopment_tier_1;Single Envelopment - Failed;;;;;;;;;;;;;x
single_envelopment_tier_2;Single Envelopment - Disorganised;;;;;;;;;;;;;x
single_envelopment_tier_3;Single Envelopment;;;;;;;;;;;;;x
single_envelopment_tier_4;Single Envelopment - Effective;;;;;;;;;;;;;x
single_envelopment_tier_5;Single Envelopment - Devastating;;;;;;;;;;;;;x
